,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW
10,1281263299498143745,1281093405389578241,1594311949000,2020-07-09,23:25:49,WIB,826065413049978881,yatie84991237,Yattie 🇮🇩,,pki yg sesungguhnya adlah yg spt eloe dan itu fakta cecurut yg hnya mnjadi sampah nkri loe tau typical manusia yg di benci allah spt eloe itu klo ada taqdir allah yg ga loe suka loe akan mncari pmbenaran sdr kbayang boz loe sdr bs jd loe tikam dr blkang ya pictwittercomwxfkfxpb,"['5_alfatih', 'julieette99', 'ahmadfa78849395', 'queenoposisi', 'semut_ireng13', 'opposite6891', 'xdigeeembok', 'ganjarpranowo']",[],"['https://pbs.twimg.com/media/Ecf2KavU8AAprhb.jpg', 'https://pbs.twimg.com/media/Ecf2LCpVAAIC3hg.jpg']",0,0,0,[],[],https://twitter.com/Yatie84991237/status/1281263299498143745,False,,0,,,,,,,"[{'user_id': '826065413049978881', 'username': 'Yatie84991237'}, {'user_id': '1281130642764263424', 'username': '5_alfatih'}, {'user_id': '995744559463256064', 'username': 'Julieette99'}, {'user_id': '879011339028504578', 'username': 'AhmadFa78849395'}, {'user_id': '1250078594493083649', 'username': 'queenoposisi'}, {'user_id': '619636245', 'username': 'semut_ireng13'}, {'user_id': '933285580938477570', 'username': 'opposite6891'}, {'user_id': '58485161', 'username': 'xdigeeembok'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['pki', 'yg', 'sesungguhnya', 'adlah', 'yg', 'spt', 'eloe', 'dan', 'itu', 'fakta', 'cecurut', 'yg', 'hnya', 'mnjadi', 'sampah', 'nkri', 'loe', 'tau', 'typical', 'manusia', 'yg', 'di', 'benci', 'allah', 'spt', 'eloe', 'itu', 'klo', 'ada', 'taqdir', 'allah', 'yg', 'ga', 'loe', 'suka', 'loe', 'akan', 'mncari', 'pmbenaran', 'sdr', 'kbayang', 'boz', 'loe', 'sdr', 'bs', 'jd', 'loe', 'tikam', 'dr', 'blkang', 'ya', 'pictwittercomwxfkfxpb']",<FreqDist with 39 samples and 52 outcomes>,"['pki', 'sesungguhnya', 'adlah', 'spt', 'eloe', 'fakta', 'cecurut', 'hnya', 'mnjadi', 'sampah', 'nkri', 'loe', 'typical', 'manusia', 'benci', 'allah', 'spt', 'eloe', 'taqdir', 'allah', 'loe', 'suka', 'loe', 'mncari', 'pmbenaran', 'sdr', 'kbayang', 'boz', 'loe', 'sdr', 'bs', 'loe', 'tikam', 'dr', 'blkang', 'pictwittercomwxfkfxpb']"
11,1281263133844099072,1281245956265082881,1594311910000,2020-07-09,23:25:10,WIB,995744559463256064,julieette99,Juliette,,daripada kadrunista idiots gerombolan parasit penghancur negara,"['the_eagle888', 'xdigeeembok', 'opposite6891', 'ganjarpranowo']",[],[],1,0,1,[],[],https://twitter.com/Julieette99/status/1281263133844099072,False,,0,,,,,,,"[{'user_id': '995744559463256064', 'username': 'Julieette99'}, {'user_id': '1244525884775653380', 'username': 'The_Eagle888'}, {'user_id': '58485161', 'username': 'xdigeeembok'}, {'user_id': '933285580938477570', 'username': 'opposite6891'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['daripada', 'kadrunista', 'idiots', 'gerombolan', 'parasit', 'penghancur', 'negara']",<FreqDist with 7 samples and 7 outcomes>,"['kadrunista', 'idiots', 'gerombolan', 'parasit', 'penghancur', 'negara']"
12,1281262779840643073,1281093405389578241,1594311826000,2020-07-09,23:23:46,WIB,995744559463256064,julieette99,Juliette,,yang ini koq blom lu tanggapi tong,"['5_alfatih', 'yatie84991237', 'ahmadfa78849395', 'queenoposisi', 'semut_ireng13', 'opposite6891', 'xdigeeembok', 'ganjarpranowo']",['https://twitter.com/Julieette99/status/1281258590326501377?s=19'],[],1,0,1,[],[],https://twitter.com/Julieette99/status/1281262779840643073,False,https://twitter.com/Julieette99/status/1281258590326501377,0,,,,,,,"[{'user_id': '995744559463256064', 'username': 'Julieette99'}, {'user_id': '1281130642764263424', 'username': '5_alfatih'}, {'user_id': '826065413049978881', 'username': 'Yatie84991237'}, {'user_id': '879011339028504578', 'username': 'AhmadFa78849395'}, {'user_id': '1250078594493083649', 'username': 'queenoposisi'}, {'user_id': '619636245', 'username': 'semut_ireng13'}, {'user_id': '933285580938477570', 'username': 'opposite6891'}, {'user_id': '58485161', 'username': 'xdigeeembok'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['yang', 'ini', 'koq', 'blom', 'lu', 'tanggapi', 'tong']",<FreqDist with 7 samples and 7 outcomes>,"['koq', 'blom', 'lu', 'tanggapi', 'tong']"
13,1281262653797617671,1281220657620140033,1594311796000,2020-07-09,23:23:16,WIB,1099000345089400832,pisangpaker,ndah_ndoh,,sangat sulit pak apapun alasanya,['ganjarpranowo'],[],[],0,0,0,[],[],https://twitter.com/pisangpakeR/status/1281262653797617671,False,,0,,,,,,,"[{'user_id': '1099000345089400832', 'username': 'pisangpakeR'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['sangat', 'sulit', 'pak', 'apapun', 'alasanya']",<FreqDist with 5 samples and 5 outcomes>,"['sulit', 'apapun', 'alasanya']"
14,1281262571220168704,1281093405389578241,1594311776000,2020-07-09,23:22:56,WIB,995744559463256064,julieette99,Juliette,,dari jaman dulu kala juga selalu ada yang namanya wabah tong jaman soeharto pernah ada wabah kolerawabah demam berdarahwabah flu spanyoldll jadi yg namanya wabah itu akan selalu ada disetiap jamannyabukan karena kesalahan presidennyatolol luh,"['5_alfatih', 'yatie84991237', 'ahmadfa78849395', 'queenoposisi', 'semut_ireng13', 'opposite6891', 'xdigeeembok', 'ganjarpranowo']",[],[],0,0,1,[],[],https://twitter.com/Julieette99/status/1281262571220168704,False,,0,,,,,,,"[{'user_id': '995744559463256064', 'username': 'Julieette99'}, {'user_id': '1281130642764263424', 'username': '5_alfatih'}, {'user_id': '826065413049978881', 'username': 'Yatie84991237'}, {'user_id': '879011339028504578', 'username': 'AhmadFa78849395'}, {'user_id': '1250078594493083649', 'username': 'queenoposisi'}, {'user_id': '619636245', 'username': 'semut_ireng13'}, {'user_id': '933285580938477570', 'username': 'opposite6891'}, {'user_id': '58485161', 'username': 'xdigeeembok'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['dari', 'jaman', 'dulu', 'kala', 'juga', 'selalu', 'ada', 'yang', 'namanya', 'wabah', 'tong', 'jaman', 'soeharto', 'pernah', 'ada', 'wabah', 'kolerawabah', 'demam', 'berdarahwabah', 'flu', 'spanyoldll', 'jadi', 'yg', 'namanya', 'wabah', 'itu', 'akan', 'selalu', 'ada', 'disetiap', 'jamannyabukan', 'karena', 'kesalahan', 'presidennyatolol', 'luh']",<FreqDist with 28 samples and 35 outcomes>,"['jaman', 'namanya', 'wabah', 'tong', 'jaman', 'soeharto', 'wabah', 'kolerawabah', 'demam', 'berdarahwabah', 'flu', 'spanyoldll', 'namanya', 'wabah', 'disetiap', 'jamannyabukan', 'kesalahan', 'presidennyatolol', 'luh']"
15,1281262438910816259,1281093405389578241,1594311744000,2020-07-09,23:22:24,WIB,826065413049978881,yatie84991237,Yattie 🇮🇩,,ketololan loe yg maximal  krakatau mletus  galunggung mletus tsunami aceh bencana alam trbnyk di ind trjd th dan kadrun kek eloe mmg udh di tutup matanya  allah jd ya spt skr ini buta akan kebenaran yg hakiki coz udh digelapkan hatinya pictwittercomyhitepka,"['5_alfatih', 'julieette99', 'ahmadfa78849395', 'queenoposisi', 'semut_ireng13', 'opposite6891', 'xdigeeembok', 'ganjarpranowo']",[],"['https://pbs.twimg.com/media/Ecf1WXeUEAYdxaF.jpg', 'https://pbs.twimg.com/media/Ecf1XPzVcAAYFxb.jpg', 'https://pbs.twimg.com/media/Ecf1YlzVAAUSsQD.jpg']",0,0,1,[],[],https://twitter.com/Yatie84991237/status/1281262438910816259,False,,0,,,,,,,"[{'user_id': '826065413049978881', 'username': 'Yatie84991237'}, {'user_id': '1281130642764263424', 'username': '5_alfatih'}, {'user_id': '995744559463256064', 'username': 'Julieette99'}, {'user_id': '879011339028504578', 'username': 'AhmadFa78849395'}, {'user_id': '1250078594493083649', 'username': 'queenoposisi'}, {'user_id': '619636245', 'username': 'semut_ireng13'}, {'user_id': '933285580938477570', 'username': 'opposite6891'}, {'user_id': '58485161', 'username': 'xdigeeembok'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['ketololan', 'loe', 'yg', 'maximal', 'krakatau', 'mletus', 'galunggung', 'mletus', 'tsunami', 'aceh', 'bencana', 'alam', 'trbnyk', 'di', 'ind', 'trjd', 'th', 'dan', 'kadrun', 'kek', 'eloe', 'mmg', 'udh', 'di', 'tutup', 'matanya', 'allah', 'jd', 'ya', 'spt', 'skr', 'ini', 'buta', 'akan', 'kebenaran', 'yg', 'hakiki', 'coz', 'udh', 'digelapkan', 'hatinya', 'pictwittercomyhitepka']",<FreqDist with 38 samples and 42 outcomes>,"['ketololan', 'loe', 'maximal', 'krakatau', 'mletus', 'galunggung', 'mletus', 'tsunami', 'aceh', 'bencana', 'alam', 'trbnyk', 'ind', 'trjd', 'th', 'kadrun', 'kek', 'eloe', 'mmg', 'udh', 'tutup', 'matanya', 'allah', 'spt', 'skr', 'buta', 'kebenaran', 'hakiki', 'coz', 'udh', 'digelapkan', 'hatinya', 'pictwittercomyhitepka']"
16,1281261804065153025,1281256744824397825,1594311593000,2020-07-09,23:19:53,WIB,816949942463758338,dad_somantri,Kang,,gambar pohon dalam kayon mengandung makna kehidupan manusia di dunia ini bahwa allah swt telah memberikan pengayoman dan perlindungan kepada umatnya untuk hidup di dunia ini bersama gub pictwittercomqagvspclms,"['infobudaya', 'ganjarpranowo']",[],['https://pbs.twimg.com/media/Ecf0zwPUcAEYC_w.jpg'],0,1,2,['#jatenggayeng'],[],https://twitter.com/dad_somantri/status/1281261804065153025,False,,0,,,,,,,"[{'user_id': '816949942463758338', 'username': 'dad_somantri'}, {'user_id': '180815630', 'username': 'infobudaya'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['gambar', 'pohon', 'dalam', 'kayon', 'mengandung', 'makna', 'kehidupan', 'manusia', 'di', 'dunia', 'ini', 'bahwa', 'allah', 'swt', 'telah', 'memberikan', 'pengayoman', 'dan', 'perlindungan', 'kepada', 'umatnya', 'untuk', 'hidup', 'di', 'dunia', 'ini', 'bersama', 'gub', 'pictwittercomqagvspclms']",<FreqDist with 26 samples and 29 outcomes>,"['gambar', 'pohon', 'kayon', 'mengandung', 'makna', 'kehidupan', 'manusia', 'dunia', 'allah', 'swt', 'pengayoman', 'perlindungan', 'umatnya', 'hidup', 'dunia', 'gub', 'pictwittercomqagvspclms']"
17,1281260697389658114,1281240234986860546,1594311329000,2020-07-09,23:15:29,WIB,1101839345592426498,pepesaj,Nona_Pe²s,,sbaar mbaak ngerti prasaan mba,"['aldilasandra', 'dhelete24', 'yu_limbuk', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/pepesAJ/status/1281260697389658114,False,,0,,,,,,,"[{'user_id': '1101839345592426498', 'username': 'pepesAJ'}, {'user_id': '599205223', 'username': 'AldilaSandra'}, {'user_id': '93537167', 'username': 'dhelete24'}, {'user_id': '3132972714', 'username': 'yu_limbuk'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['sbaar', 'mbaak', 'ngerti', 'prasaan', 'mba']",<FreqDist with 5 samples and 5 outcomes>,"['sbaar', 'mbaak', 'ngerti', 'prasaan', 'mba']"
18,1281259712525336576,1281259712525336576,1594311094000,2020-07-09,23:11:34,WIB,2431850658,tawajkt,TAWA,,halo pak,['ganjarpranowo'],['https://twitter.com/CNNIDdaily/status/1280754741157539840'],[],0,2,3,[],[],https://twitter.com/tawajkt/status/1281259712525336576,False,https://twitter.com/CNNIDdaily/status/1280754741157539840,0,,,,,,,"[{'user_id': '2431850658', 'username': 'tawajkt'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['halo', 'pak']",<FreqDist with 2 samples and 2 outcomes>,['halo']
19,1281259265911484416,1281212748198588421,1594310988000,2020-07-09,23:09:48,WIB,1075975389011369984,zamzamifarid,Farid Zamzami,,terimakasih atas konfirmasinya min,"['jeparakabgoid', 'dinkeskabjepara', 'bpbd_kabjepara', 'masandijepara', 'ganjarpranowo', 'diskominfojpr', 'dishub_jepara', 'ppidjeparakab', 'polresjepara1', 'pendim_jepara', 'bnpb_indonesia', 'kominfo_jtg']",[],[],0,0,1,[],[],https://twitter.com/ZamzamiFarid/status/1281259265911484416,False,,0,,,,,,,"[{'user_id': '1075975389011369984', 'username': 'ZamzamiFarid'}, {'user_id': '1326289970', 'username': 'jeparakabgoid'}, {'user_id': '2874311358', 'username': 'dinkeskabjepara'}, {'user_id': '4603195212', 'username': 'BPBD_KabJepara'}, {'user_id': '800094665772937216', 'username': 'masandijepara'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '877052761589792768', 'username': 'diskominfojpr'}, {'user_id': '1236655449417453570', 'username': 'Dishub_Jepara'}, {'user_id': '3712315154', 'username': 'PPIDJeparaKab'}, {'user_id': '1252075497653039107', 'username': 'polresjepara1'}, {'user_id': '818718520221409281', 'username': 'Pendim_Jepara'}, {'user_id': '346303384', 'username': 'BNPB_Indonesia'}, {'user_id': '819065767463292928', 'username': 'kominfo_jtg'}]",,,,,"['terimakasih', 'atas', 'konfirmasinya', 'min']",<FreqDist with 4 samples and 4 outcomes>,"['terimakasih', 'konfirmasinya', 'min']"
