id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1281995890975076352,1281980190915063809,1594486613000,2020-07-11,23:56:53,WIB,1255541454740414469,jenkkelin_,Lava Pijar 📍,,"Dukung 
#GerakanPemdaBagiMasker","['tehubed', 'mrcattoless', 'ganjarpranowo']",[],[],0,0,0,['#gerakanpemdabagimasker'],[],https://twitter.com/Jenkkelin_/status/1281995890975076352,False,,0,,,,,,,"[{'user_id': '1255541454740414469', 'username': 'Jenkkelin_'}, {'user_id': '1259422514649812993', 'username': 'TehUbed'}, {'user_id': '899904731379712000', 'username': 'MrCattoless'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281995317060055040,1281995317060055040,1594486476000,2020-07-11,23:54:36,WIB,1259422514649812993,tehubed,Cebby NKRI 🇲🇨,,"Aksi bagi² masker oleh Gubernur Jateng, @ganjarpranowo  terus dilakukan. Dengan gowes keliling kampung² membagikan masker kain kepada warga secara gratis.
@kemendagri
#GerakanPemdaBagiMasker pic.twitter.com/6jEOOZ8Vmh","['ganjarpranowo', 'kemendagri']",[],['https://pbs.twimg.com/media/EcqP8CBUcAAXS-w.jpg'],0,5,5,['#gerakanpemdabagimasker'],[],https://twitter.com/TehUbed/status/1281995317060055040,False,,0,,,,,,,"[{'user_id': '1259422514649812993', 'username': 'TehUbed'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '1113646305585188864', 'username': 'kemendagri'}]",,,,
1281995050226839553,1281865886635188224,1594486412000,2020-07-11,23:53:32,WIB,1255541454740414469,jenkkelin_,Lava Pijar 📍,,"Dukung 
#GerakanPemdaBagiMasker","['tehubed', 'fagtng', 'ganjarpranowo', 'airinairin_nz']",[],[],1,0,1,['#gerakanpemdabagimasker'],[],https://twitter.com/Jenkkelin_/status/1281995050226839553,False,,0,,,,,,,"[{'user_id': '1255541454740414469', 'username': 'Jenkkelin_'}, {'user_id': '1259422514649812993', 'username': 'TehUbed'}, {'user_id': '972357839279673344', 'username': 'FaGtng'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '1257347831683149824', 'username': 'AirinAirin_NZ'}]",,,,
1281994843477032960,1281911038351339522,1594486363000,2020-07-11,23:52:43,WIB,1206443716656807937,joklutuk,Joklutuk@wangetarrr_r nya tiga,,"Calpen
Calon penerus","['airinairin_nz', 'jokowi', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/joklutuk/status/1281994843477032960,False,,0,,,,,,,"[{'user_id': '1206443716656807937', 'username': 'joklutuk'}, {'user_id': '1257347831683149824', 'username': 'AirinAirin_NZ'}, {'user_id': '366987179', 'username': 'jokowi'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281994694717652992,1281883872179810310,1594486328000,2020-07-11,23:52:08,WIB,1255541454740414469,jenkkelin_,Lava Pijar 📍,,"Dukung 
#GerakanPemdaBagiMasker","['wisanggeni_084', 'ganjarpranowo']",[],[],0,0,0,['#gerakanpemdabagimasker'],[],https://twitter.com/Jenkkelin_/status/1281994694717652992,False,,0,,,,,,,"[{'user_id': '1255541454740414469', 'username': 'Jenkkelin_'}, {'user_id': '112953652', 'username': 'wisanggeni_084'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281994636215455744,1281980190915063809,1594486314000,2020-07-11,23:51:54,WIB,1259422514649812993,tehubed,Cebby NKRI 🇲🇨,,"Bagus sekali
#GerakanPemdaBagiMasker","['mrcattoless', 'ganjarpranowo']",[],[],1,1,1,['#gerakanpemdabagimasker'],[],https://twitter.com/TehUbed/status/1281994636215455744,False,,0,,,,,,,"[{'user_id': '1259422514649812993', 'username': 'TehUbed'}, {'user_id': '899904731379712000', 'username': 'MrCattoless'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281994029580775424,1281882768608120833,1594486169000,2020-07-11,23:49:29,WIB,118821544,styapramana,Stya Pramana,,"TUKANG NGIBULLL,,,, WAN JEMBOOTTTT,,,,, 🤦
STOP Z,,,,,
GABENEERRRR,,,,,!!!!
@aniesbaswedan 😂😂😂
@pandji @saefullah112
@RadioElshinta
@dprddkijakarta @voaindonesia
@PrasetyoEdi_ @ganjarpranowo @psi_id @PDI_Perjuangan
 https://metro.tempo.co/read/1363700/ahok-jedi-jangan-jadi-alasan-izinkan-reklamasi-ancol/full?view=ok … pic.twitter.com/7hdk72KFKq","['ekowboy2', 'aniesbaswedan', 'pandji', 'saefullah112', 'radioelshinta', 'dprddkijakarta', 'voaindonesia', 'prasetyoedi_', 'ganjarpranowo', 'psi_id', 'pdi_perjuangan']",['https://metro.tempo.co/read/1363700/ahok-jedi-jangan-jadi-alasan-izinkan-reklamasi-ancol/full?view=ok'],"['https://pbs.twimg.com/media/EcqOwa0VcAIS1i6.jpg', 'https://pbs.twimg.com/media/EcqOxQFVAAAah6s.jpg']",0,0,0,[],[],https://twitter.com/StyaPramana/status/1281994029580775424,False,,0,,,,,,,"[{'user_id': '118821544', 'username': 'StyaPramana'}, {'user_id': '1006827831995711488', 'username': 'ekowboy2'}, {'user_id': '110312278', 'username': 'aniesbaswedan'}, {'user_id': '14305560', 'username': 'pandji'}, {'user_id': '1675574983', 'username': 'saefullah112'}, {'user_id': '121640063', 'username': 'RadioElshinta'}, {'user_id': '4677002173', 'username': 'dprddkijakarta'}, {'user_id': '75077164', 'username': 'voaindonesia'}, {'user_id': '1088295819617267713', 'username': 'PrasetyoEdi_'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '3102442327', 'username': 'psi_id'}, {'user_id': '153407983', 'username': 'PDI_Perjuangan'}]",,,,
1281994006142939137,1281865886635188224,1594486164000,2020-07-11,23:49:24,WIB,1259422514649812993,tehubed,Cebby NKRI 🇲🇨,,"#GerakanPemdaBagiMasker 
Pakai masker kain y.. pic.twitter.com/NLuqLmoTNP","['fagtng', 'ganjarpranowo', 'airinairin_nz']",[],[],1,3,3,['#gerakanpemdabagimasker'],[],https://twitter.com/TehUbed/status/1281994006142939137,False,,1,,,,,,,"[{'user_id': '1259422514649812993', 'username': 'TehUbed'}, {'user_id': '972357839279673344', 'username': 'FaGtng'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '1257347831683149824', 'username': 'AirinAirin_NZ'}]",,,,
1281993377328726018,1281921599747153920,1594486014000,2020-07-11,23:46:54,WIB,3117290305,r19981129,Rusin,,"Hidup sehat anjuran pemerintah yang saya dan keluarga saya taati, pak.
Kami percaya bahwa pemerintah tak menutup mata dengan keadaan ini, pun karena pemerintah dalam hal ini memiliki kedudukan (secara struktural) lebih tinggi dari opsi lain yang bapak tuliskan.",['ganjarpranowo'],[],[],0,0,0,[],[],https://twitter.com/R19981129/status/1281993377328726018,False,,0,,,,,,,"[{'user_id': '3117290305', 'username': 'R19981129'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281993376976343041,1281856739416006658,1594486014000,2020-07-11,23:46:54,WIB,1255541454740414469,jenkkelin_,Lava Pijar 📍,,"Dukung 
#GerakanPemdaBagiMasker","['andy_nomicin', 'ganjarpranowo']",[],[],0,1,1,['#gerakanpemdabagimasker'],[],https://twitter.com/Jenkkelin_/status/1281993376976343041,False,,0,,,,,,,"[{'user_id': '1255541454740414469', 'username': 'Jenkkelin_'}, {'user_id': '974476400211079168', 'username': 'andy_nomicin'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281992673792946176,1281921599747153920,1594485846000,2020-07-11,23:44:06,WIB,885438743066234880,sidhomulyo,Hugro seno,,kolom nya kok yo ra d tmbhi.anjuran sndri y.klo ada psti tak pilih wkwkwkwk.ampun d gagas pak niku memolo dri zaman mbah² biyen pun wonten....,"['1nd1ra69', 'ganjarpranowo']",[],[],0,0,2,[],[],https://twitter.com/sidhomulyo/status/1281992673792946176,False,,0,,,,,,,"[{'user_id': '885438743066234880', 'username': 'sidhomulyo'}, {'user_id': '3312190310', 'username': '1ND1RA69'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281992298503393281,1281859588149481473,1594485756000,2020-07-11,23:42:36,WIB,919936955239952385,mas_komarap,komarudin,,"tantangan buat ndoro @ganjarpranowo , kira2 berani mengemudikan Classic style itu atau tidak ? 😁😁","['evndari', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/mas_komarAP/status/1281992298503393281,False,,0,,,,,,,"[{'user_id': '919936955239952385', 'username': 'mas_komarAP'}, {'user_id': '109566501', 'username': 'evndari'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281991938166583297,1281966305537519616,1594485670000,2020-07-11,23:41:10,WIB,3323922464,emi_bsba,emi ratna pertama,,Keren pak @ganjarpranowo semoga menular ke pemprov yang lain ya..,['ganjarpranowo'],[],[],0,0,0,[],[],https://twitter.com/emi_bsba/status/1281991938166583297,False,,0,,,,,,,"[{'user_id': '3323922464', 'username': 'emi_bsba'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281991521865089024,1281991521865089024,1594485571000,2020-07-11,23:39:31,WIB,3309511453,great_frans,Frans,,"Klo @aniesbaswedan tdk mampu mengelola isu reklamasi dengan baik. Itu backfired buat dia smpai 2024.  @ganjarpranowo @prabowo @ridwankamil @AgusYudhoyono dipastikan lebih berpeluang brtarung di 2024. Sy yakin isu reklamasi baru awal sj. Saran saya, segera masuk partai pk Anies.","['aniesbaswedan', 'ganjarpranowo', 'prabowo', 'ridwankamil', 'agusyudhoyono']",[],[],0,0,0,[],[],https://twitter.com/great_frans/status/1281991521865089024,False,,0,,,,,,,"[{'user_id': '3309511453', 'username': 'great_frans'}, {'user_id': '110312278', 'username': 'aniesbaswedan'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '40580714', 'username': 'prabowo'}, {'user_id': '80323736', 'username': 'ridwankamil'}, {'user_id': '842986784', 'username': 'AgusYudhoyono'}]",,,,
1281991145560526849,1281924120926490624,1594485482000,2020-07-11,23:38:02,WIB,575198033,umiii26n,Meeeyom,,"Siap pak,",['ganjarpranowo'],[],[],0,0,0,[],[],https://twitter.com/Umiii26n/status/1281991145560526849,False,,0,,,,,,,"[{'user_id': '575198033', 'username': 'Umiii26n'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281990898604105728,1281921599747153920,1594485423000,2020-07-11,23:37:03,WIB,63018877,lixxone,Felix Antony,,"Tempat kerja bs sedikit demi sedikit membangun 'New Normal' secara sistematis, sehingga bs terbawa di kebiasaan sehari-hari...
Kendalanya tempat2 tertentu tdk bs menerapkan New Normal tersebut, walaupun di atur oleh peraturan daerah sekalipun.. misal angkutan umum..",['ganjarpranowo'],[],[],0,0,0,[],[],https://twitter.com/Lixxone/status/1281990898604105728,False,,0,,,,,,,"[{'user_id': '63018877', 'username': 'Lixxone'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281990883957596161,1281464860174237698,1594485419000,2020-07-11,23:36:59,WIB,1064833506386206720,yosuapradana,Yosua Ivan Pradana,,"Ngomong gampang mas, tp membudayakan sesuatu utk sekian juta org (apalagi dlm waktu singkat) sangat susah dan tak mudah","['boyack_', 'afamin_', 'ahmadiensya', 'ganjarpranowo', 'kemenbumn']",[],[],3,0,1,[],[],https://twitter.com/YosuaPradana/status/1281990883957596161,False,,0,,,,,,,"[{'user_id': '1064833506386206720', 'username': 'YosuaPradana'}, {'user_id': '537264851', 'username': 'boyack_'}, {'user_id': '394582272', 'username': 'AFamin_'}, {'user_id': '396269239', 'username': 'Ahmadiensya'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '3184723542', 'username': 'KemenBUMN'}]",,,,
1281989475120209921,1281966305537519616,1594485083000,2020-07-11,23:31:23,WIB,1086522255612362752,batikwonk,Batik Wonk,,"BatikWonk
Selamat datang . https://t.me/batik_wonk ",['ganjarpranowo'],['https://t.me/batik_wonk'],[],0,0,0,[],[],https://twitter.com/BatikWonk/status/1281989475120209921,False,,0,,,,,,,"[{'user_id': '1086522255612362752', 'username': 'BatikWonk'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281988969543041024,1281923889346404352,1594484963000,2020-07-11,23:29:23,WIB,2397236060,herlambanghpp,愛,,Yo koe nganggo seragam tukang parkir opo hansip 👍. Monggo di cobo rumiyin,"['adityabagasp_', 'ganjarpranowo']",[],[],1,0,0,[],[],https://twitter.com/herlambanghpp/status/1281988969543041024,False,,0,,,,,,,"[{'user_id': '2397236060', 'username': 'herlambanghpp'}, {'user_id': '2842668500', 'username': 'Adityabagasp_'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281988670216536064,1281813630766333952,1594484891000,2020-07-11,23:28:11,WIB,1205016079832993792,mrtoons_,toons,,Ngakak njir 🤣,"['jasapikul', 'brigittasiw', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/MrToons_/status/1281988670216536064,False,,0,,,,,,,"[{'user_id': '1205016079832993792', 'username': 'MrToons_'}, {'user_id': '863431134708850689', 'username': 'jasapikul'}, {'user_id': '303627559', 'username': 'brigittasiw'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281988354536423426,1281966305537519616,1594484816000,2020-07-11,23:26:56,WIB,949294020357844992,wienarlestari,winar,,Kemeja batik pak... pic.twitter.com/X6wCPqPd0g,['ganjarpranowo'],[],"['https://pbs.twimg.com/media/EcqJlHqU0AASvgB.jpg', 'https://pbs.twimg.com/media/EcqJl4FUcAAxhNy.jpg', 'https://pbs.twimg.com/media/EcqJmYlU8AAQRHs.jpg', 'https://pbs.twimg.com/media/EcqJm7TUYAQwzti.jpg']",0,0,2,[],[],https://twitter.com/WienarLestari/status/1281988354536423426,False,,0,,,,,,,"[{'user_id': '949294020357844992', 'username': 'WienarLestari'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281987190268944384,1281966305537519616,1594484538000,2020-07-11,23:22:18,WIB,147628253,zlatemt,Zlatem™,,"Titip pak gubenur @ganjarpranowo
Tas ""oemar bakri "" dari kulit asli.
Produk kerajinan kulit asli 
Ready stock Tas asli kulit bahan full up dari #UMKM pengrajin magetan  bisa diorder bisa lihat kataloq dan list harga  https://wa.me/6285749126888  pic.twitter.com/zQ60Deg8rL",['ganjarpranowo'],['https://wa.me/6285749126888'],"['https://pbs.twimg.com/media/EcqIhFdVcAAGITE.jpg', 'https://pbs.twimg.com/media/EcqIiBPUwAAdi1a.jpg', 'https://pbs.twimg.com/media/EcqIi3iUEAEAbKc.jpg', 'https://pbs.twimg.com/media/EcqIjf-VcAEksqN.jpg']",1,0,0,['#umkm'],[],https://twitter.com/ZlatemT/status/1281987190268944384,False,,0,,,,,,,"[{'user_id': '147628253', 'username': 'ZlatemT'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281987189107089408,1281914906422329344,1594484538000,2020-07-11,23:22:18,WIB,2402768996,yc5nbx,jack lesmana,,"SEMOGA, Amiin..","['airinairin_nz', 'ndellll1', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/yc5nbx/status/1281987189107089408,False,,0,,,,,,,"[{'user_id': '2402768996', 'username': 'yc5nbx'}, {'user_id': '1257347831683149824', 'username': 'AirinAirin_NZ'}, {'user_id': '1177015402984919041', 'username': 'Ndellll1'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281986971405971456,1281906466593497088,1594484486000,2020-07-11,23:21:26,WIB,1271522425331609601,ekosisw45537973,Eko siswanto,,bener pak kami sebagai orang tua uang pas2san.d bebani kuota internet anak2..,['ganjarpranowo'],[],[],0,0,0,[],[],https://twitter.com/Ekosisw45537973/status/1281986971405971456,False,,0,,,,,,,"[{'user_id': '1271522425331609601', 'username': 'Ekosisw45537973'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281986644527198211,1281921599747153920,1594484408000,2020-07-11,23:20:08,WIB,932286481137307649,maryamm04135566,@Maryam Mostafa,,My garwo pak 🤭,['ganjarpranowo'],[],[],0,0,0,[],[],https://twitter.com/MaryamM04135566/status/1281986644527198211,False,,0,,,,,,,"[{'user_id': '932286481137307649', 'username': 'MaryamM04135566'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281986626411880448,1281980204919840768,1594484404000,2020-07-11,23:20:04,WIB,1262659696923566081,ratausambat_,80 ribu dan lainnya,,8 siapa donga,"['fahrullsn', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/ratausambat_/status/1281986626411880448,False,,0,,,,,,,"[{'user_id': '1262659696923566081', 'username': 'ratausambat_'}, {'user_id': '2309949944', 'username': 'Fahrullsn'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281986447340265472,1281901244559187970,1594484361000,2020-07-11,23:19:21,WIB,118821544,styapramana,Stya Pramana,,"TUKANG NGIBULLL,,,,,,,,, WARGANYA  DI KIBULIN TRUZ,,,,, 🤦
STOP Z,,,,,
GABENEERRRR,,,,,!!!!
@aniesbaswedan 😂😂😂
@pandji @saefullah112
@RadioElshinta
@dprddkijakarta @voaindonesia
@PrasetyoEdi_ @ganjarpranowo @psi_id @PDI_Perjuangan pic.twitter.com/tZTlezOKZm","['henrysubiakto', 'aniesbaswedan', 'pandji', 'saefullah112', 'radioelshinta', 'dprddkijakarta', 'voaindonesia', 'prasetyoedi_', 'ganjarpranowo', 'psi_id', 'pdi_perjuangan']",[],"['https://pbs.twimg.com/media/EcqH3FbU8AEY9wh.jpg', 'https://pbs.twimg.com/media/EcqH33PUwAAMQdy.jpg']",0,0,0,[],[],https://twitter.com/StyaPramana/status/1281986447340265472,False,,0,,,,,,,"[{'user_id': '118821544', 'username': 'StyaPramana'}, {'user_id': '201554665', 'username': 'henrysubiakto'}, {'user_id': '110312278', 'username': 'aniesbaswedan'}, {'user_id': '14305560', 'username': 'pandji'}, {'user_id': '1675574983', 'username': 'saefullah112'}, {'user_id': '121640063', 'username': 'RadioElshinta'}, {'user_id': '4677002173', 'username': 'dprddkijakarta'}, {'user_id': '75077164', 'username': 'voaindonesia'}, {'user_id': '1088295819617267713', 'username': 'PrasetyoEdi_'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '3102442327', 'username': 'psi_id'}, {'user_id': '153407983', 'username': 'PDI_Perjuangan'}]",,,,
1281986157044133888,1281918231318429696,1594484292000,2020-07-11,23:18:12,WIB,140870574,xiekeyoun,antik,,@ganjarpranowo @hendrarprihadi Mohon setidaknya bisa membaca ini Bapak Gubernur dan Bapak Walikota 🙏🏽 Terima kasih 🙏🏽,"['txtdrberseragam', 'ganjarpranowo', 'hendrarprihadi']",[],[],0,0,0,[],[],https://twitter.com/xiekeyoun/status/1281986157044133888,False,,0,,,,,,,"[{'user_id': '140870574', 'username': 'xiekeyoun'}, {'user_id': '1233351780332900352', 'username': 'txtdrberseragam'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '1008271238', 'username': 'hendrarprihadi'}]",,,,
1281985978182205441,1281859588149481473,1594484250000,2020-07-11,23:17:30,WIB,79481212,yaditsa,Yaditsa,,Sepeda Unik uyy 😆😆😆,"['evndari', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/yaditsa/status/1281985978182205441,False,,0,,,,,,,"[{'user_id': '79481212', 'username': 'yaditsa'}, {'user_id': '109566501', 'username': 'evndari'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281985486144192513,1281985486144192513,1594484132000,2020-07-11,23:15:32,WIB,885154297477865473,kudelleather,kudelleather,,"Buat temen temen yang punya usaha silahkan diramaikan instastory nya..

Sembah nuwun pak @ganjarpranowo ...  pic.twitter.com/N3T5Qh0fVH",['ganjarpranowo'],[],['https://pbs.twimg.com/media/EcqHAPUUcAA_nqx.jpg'],0,2,3,[],[],https://twitter.com/kudelleather/status/1281985486144192513,False,,0,,,,,,,"[{'user_id': '885154297477865473', 'username': 'kudelleather'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281985133063495680,1281911038351339522,1594484048000,2020-07-11,23:14:08,WIB,761580909896138752,gagoh10,GAGOH,,Ini yg dikasih buku siapa?,"['airinairin_nz', 'jokowi', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/gagoh10/status/1281985133063495680,False,,0,,,,,,,"[{'user_id': '761580909896138752', 'username': 'gagoh10'}, {'user_id': '1257347831683149824', 'username': 'AirinAirin_NZ'}, {'user_id': '366987179', 'username': 'jokowi'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281984357217923075,1281795557342638082,1594483863000,2020-07-11,23:11:03,WIB,769235822134435841,zaenur_,Zaenur R,,Salahnya dimana.. Blur gitu kok..,"['kakeklegend212', 'ganjarpranowo', 'poldajateng_']",[],[],0,0,0,[],[],https://twitter.com/Zaenur_/status/1281984357217923075,False,,0,,,,,,,"[{'user_id': '769235822134435841', 'username': 'Zaenur_'}, {'user_id': '1136312715868139520', 'username': 'kakeklegend212'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '2558329639', 'username': 'poldajateng_'}]",,,,
1281983936474648576,1281918231318429696,1594483763000,2020-07-11,23:09:23,WIB,566224378,bukankaleng_2,ini maya,,colek pak @ganjarpranowo,"['txtdrberseragam', 'ganjarpranowo']",[],[],0,0,1,[],[],https://twitter.com/bukankaleng_2/status/1281983936474648576,False,,0,,,,,,,"[{'user_id': '566224378', 'username': 'bukankaleng_2'}, {'user_id': '1233351780332900352', 'username': 'txtdrberseragam'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281983472375001088,1281966771189149696,1594483652000,2020-07-11,23:07:32,WIB,811539252152389633,gus_dibyo,pejuang rindu,,Tambah satu lagi masjid indah di Jateng. Mas Gub @ganjarpranowo jg akan bangun masjid modern di Magelang taun depan. Barokah Jateng,"['aplpangeran1', 'ngkongroses', 'jokowi', 'ganjarpranowo']",[],[],1,0,3,[],[],https://twitter.com/gus_dibyo/status/1281983472375001088,False,,0,,,,,,,"[{'user_id': '811539252152389633', 'username': 'gus_dibyo'}, {'user_id': '991978326385291265', 'username': 'APLpangeran1'}, {'user_id': '2650421658', 'username': 'NgkongRoses'}, {'user_id': '366987179', 'username': 'jokowi'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281983419887411200,1281859588149481473,1594483640000,2020-07-11,23:07:20,WIB,749956103903940608,riskon79319873,riskon,,Mudune nangkring watu,"['evndari', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/riskon79319873/status/1281983419887411200,False,,0,,,,,,,"[{'user_id': '749956103903940608', 'username': 'riskon79319873'}, {'user_id': '109566501', 'username': 'evndari'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281983088268992513,1281433108181430275,1594483560000,2020-07-11,23:06:00,WIB,1106030868751998976,sambalkecapabc,Henhen,,Pripun niki pak @ganjarpranowo,"['sandybuanaputr4', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/sambalkecapABC/status/1281983088268992513,False,,0,,,,,,,"[{'user_id': '1106030868751998976', 'username': 'sambalkecapABC'}, {'user_id': '768070527126679552', 'username': 'sandybuanaputr4'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281982465150644224,1281433108181430275,1594483412000,2020-07-11,23:03:32,WIB,479406866,effffffeee,ade,,mesti jiot bantuane nganggo pit lipet.. @ganjarpranowo 🤟🏾,"['sandybuanaputr4', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/effffffeee/status/1281982465150644224,False,,0,,,,,,,"[{'user_id': '479406866', 'username': 'effffffeee'}, {'user_id': '768070527126679552', 'username': 'sandybuanaputr4'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281982330601529344,1281866740637429760,1594483380000,2020-07-11,23:03:00,WIB,563781716,17sulistyo,Purbo Aji Sulistyo,,Iya kakak,"['elytavery', 'distanbunjateng', 'ganjarpranowo', 'sbanendro']",[],[],0,0,0,[],[],https://twitter.com/17Sulistyo/status/1281982330601529344,False,,0,,,,,,,"[{'user_id': '563781716', 'username': '17Sulistyo'}, {'user_id': '254758598', 'username': 'elytavery'}, {'user_id': '819827111406010368', 'username': 'DistanbunJateng'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '2882890363', 'username': 'SBanendro'}]",,,,
1281981986228195328,1281866426433671168,1594483298000,2020-07-11,23:01:38,WIB,1155240848553996288,redbull_nkri,RedBull,,Kang Mas Ganjar pemimpin yang pro aktif & antisipatif dalam berbagai kondisi👍,"['_umamlik', 'ganjarpranowo', 'pdi_perjuangan', '66hasto']",[],[],1,0,1,[],[],https://twitter.com/redbull_nkri/status/1281981986228195328,False,,0,,,,,,,"[{'user_id': '1155240848553996288', 'username': 'redbull_nkri'}, {'user_id': '1166305200082042881', 'username': '_Umamlik'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '153407983', 'username': 'PDI_Perjuangan'}, {'user_id': '1102831914065387520', 'username': '66Hasto'}]",,,,
1281981890237472768,1281921599747153920,1594483275000,2020-07-11,23:01:15,WIB,394675941,battoajax,BATTO’,,"Yah mental kita memang susah untuk memahami suatu anjuran pdhl demi kebaikan sendiri.
Ada yg bego,bebal,egois,anarkis terhadap himbauan dan aturan.",['ganjarpranowo'],[],[],0,0,1,[],[],https://twitter.com/BattoAjax/status/1281981890237472768,False,,0,,,,,,,"[{'user_id': '394675941', 'username': 'BattoAjax'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281981820607709187,1281877262309003271,1594483258000,2020-07-11,23:00:58,WIB,235520729,ndhamndham_,саефул нгафидин,,Tapi kan mengko dadi apik mba🥺,"['enralazua', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/ndhamndham_/status/1281981820607709187,False,,0,,,,,,,"[{'user_id': '235520729', 'username': 'ndhamndham_'}, {'user_id': '84812725', 'username': 'enralazua'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281981629615845376,1281980204919840768,1594483213000,2020-07-11,23:00:13,WIB,1262659696923566081,ratausambat_,80 ribu dan lainnya,,8anjar Pranowo @ganjarpranowo,"['fahrullsn', 'ganjarpranowo']",[],[],1,0,0,[],[],https://twitter.com/ratausambat_/status/1281981629615845376,False,,0,,,,,,,"[{'user_id': '1262659696923566081', 'username': 'ratausambat_'}, {'user_id': '2309949944', 'username': 'Fahrullsn'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281981530114408451,1281861314550194176,1594483189000,2020-07-11,22:59:49,WIB,1155240848553996288,redbull_nkri,RedBull,,Mantep tenan gebrakan kang mas ganjar,"['ganjarpranowo', 'pdi_perjuangan', '66hasto']",[],[],0,1,2,[],[],https://twitter.com/redbull_nkri/status/1281981530114408451,False,,0,,,,,,,"[{'user_id': '1155240848553996288', 'username': 'redbull_nkri'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '153407983', 'username': 'PDI_Perjuangan'}, {'user_id': '1102831914065387520', 'username': '66Hasto'}]",,,,
