,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW
0,1281995890975076352,1281980190915063809,1594486613000,2020-07-11,23:56:53,WIB,1255541454740414469,jenkkelin_,Lava Pijar 📍,,dukung,"['tehubed', 'mrcattoless', 'ganjarpranowo']",[],[],0,0,0,['#gerakanpemdabagimasker'],[],https://twitter.com/Jenkkelin_/status/1281995890975076352,False,,0,,,,,,,"[{'user_id': '1255541454740414469', 'username': 'Jenkkelin_'}, {'user_id': '1259422514649812993', 'username': 'TehUbed'}, {'user_id': '899904731379712000', 'username': 'MrCattoless'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,['dukung'],<FreqDist with 1 samples and 1 outcomes>,['dukung']
1,1281995317060055040,1281995317060055040,1594486476000,2020-07-11,23:54:36,WIB,1259422514649812993,tehubed,Cebby NKRI 🇲🇨,,aksi bagi masker oleh gubernur jateng terus dilakukan dengan gowes keliling kampung membagikan masker kain kepada warga secara gratis pictwittercomjeoozvmh,"['ganjarpranowo', 'kemendagri']",[],['https://pbs.twimg.com/media/EcqP8CBUcAAXS-w.jpg'],0,5,5,['#gerakanpemdabagimasker'],[],https://twitter.com/TehUbed/status/1281995317060055040,False,,0,,,,,,,"[{'user_id': '1259422514649812993', 'username': 'TehUbed'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '1113646305585188864', 'username': 'kemendagri'}]",,,,,"['aksi', 'bagi', 'masker', 'oleh', 'gubernur', 'jateng', 'terus', 'dilakukan', 'dengan', 'gowes', 'keliling', 'kampung', 'membagikan', 'masker', 'kain', 'kepada', 'warga', 'secara', 'gratis', 'pictwittercomjeoozvmh']",<FreqDist with 19 samples and 20 outcomes>,"['aksi', 'masker', 'gubernur', 'jateng', 'gowes', 'keliling', 'kampung', 'membagikan', 'masker', 'kain', 'warga', 'gratis', 'pictwittercomjeoozvmh']"
2,1281995050226839553,1281865886635188224,1594486412000,2020-07-11,23:53:32,WIB,1255541454740414469,jenkkelin_,Lava Pijar 📍,,dukung,"['tehubed', 'fagtng', 'ganjarpranowo', 'airinairin_nz']",[],[],1,0,1,['#gerakanpemdabagimasker'],[],https://twitter.com/Jenkkelin_/status/1281995050226839553,False,,0,,,,,,,"[{'user_id': '1255541454740414469', 'username': 'Jenkkelin_'}, {'user_id': '1259422514649812993', 'username': 'TehUbed'}, {'user_id': '972357839279673344', 'username': 'FaGtng'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '1257347831683149824', 'username': 'AirinAirin_NZ'}]",,,,,['dukung'],<FreqDist with 1 samples and 1 outcomes>,['dukung']
3,1281994843477032960,1281911038351339522,1594486363000,2020-07-11,23:52:43,WIB,1206443716656807937,joklutuk,Joklutuk@wangetarrr_r nya tiga,,calpen calon penerus,"['airinairin_nz', 'jokowi', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/joklutuk/status/1281994843477032960,False,,0,,,,,,,"[{'user_id': '1206443716656807937', 'username': 'joklutuk'}, {'user_id': '1257347831683149824', 'username': 'AirinAirin_NZ'}, {'user_id': '366987179', 'username': 'jokowi'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['calpen', 'calon', 'penerus']",<FreqDist with 3 samples and 3 outcomes>,"['calpen', 'calon', 'penerus']"
4,1281994694717652992,1281883872179810310,1594486328000,2020-07-11,23:52:08,WIB,1255541454740414469,jenkkelin_,Lava Pijar 📍,,dukung,"['wisanggeni_084', 'ganjarpranowo']",[],[],0,0,0,['#gerakanpemdabagimasker'],[],https://twitter.com/Jenkkelin_/status/1281994694717652992,False,,0,,,,,,,"[{'user_id': '1255541454740414469', 'username': 'Jenkkelin_'}, {'user_id': '112953652', 'username': 'wisanggeni_084'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,['dukung'],<FreqDist with 1 samples and 1 outcomes>,['dukung']
5,1281994636215455744,1281980190915063809,1594486314000,2020-07-11,23:51:54,WIB,1259422514649812993,tehubed,Cebby NKRI 🇲🇨,,bagus sekali,"['mrcattoless', 'ganjarpranowo']",[],[],1,1,1,['#gerakanpemdabagimasker'],[],https://twitter.com/TehUbed/status/1281994636215455744,False,,0,,,,,,,"[{'user_id': '1259422514649812993', 'username': 'TehUbed'}, {'user_id': '899904731379712000', 'username': 'MrCattoless'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['bagus', 'sekali']",<FreqDist with 2 samples and 2 outcomes>,['bagus']
6,1281994029580775424,1281882768608120833,1594486169000,2020-07-11,23:49:29,WIB,118821544,styapramana,Stya Pramana,,tukang ngibulll wan jembootttt stop  gabeneerrrr id perjuangan pictwittercomhdkkfkq,"['ekowboy2', 'aniesbaswedan', 'pandji', 'saefullah112', 'radioelshinta', 'dprddkijakarta', 'voaindonesia', 'prasetyoedi_', 'ganjarpranowo', 'psi_id', 'pdi_perjuangan']",['https://metro.tempo.co/read/1363700/ahok-jedi-jangan-jadi-alasan-izinkan-reklamasi-ancol/full?view=ok'],"['https://pbs.twimg.com/media/EcqOwa0VcAIS1i6.jpg', 'https://pbs.twimg.com/media/EcqOxQFVAAAah6s.jpg']",0,0,0,[],[],https://twitter.com/StyaPramana/status/1281994029580775424,False,,0,,,,,,,"[{'user_id': '118821544', 'username': 'StyaPramana'}, {'user_id': '1006827831995711488', 'username': 'ekowboy2'}, {'user_id': '110312278', 'username': 'aniesbaswedan'}, {'user_id': '14305560', 'username': 'pandji'}, {'user_id': '1675574983', 'username': 'saefullah112'}, {'user_id': '121640063', 'username': 'RadioElshinta'}, {'user_id': '4677002173', 'username': 'dprddkijakarta'}, {'user_id': '75077164', 'username': 'voaindonesia'}, {'user_id': '1088295819617267713', 'username': 'PrasetyoEdi_'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '3102442327', 'username': 'psi_id'}, {'user_id': '153407983', 'username': 'PDI_Perjuangan'}]",,,,,"['tukang', 'ngibulll', 'wan', 'jembootttt', 'stop', 'gabeneerrrr', 'id', 'perjuangan', 'pictwittercomhdkkfkq']",<FreqDist with 9 samples and 9 outcomes>,"['tukang', 'ngibulll', 'wan', 'jembootttt', 'stop', 'gabeneerrrr', 'id', 'perjuangan', 'pictwittercomhdkkfkq']"
7,1281994006142939137,1281865886635188224,1594486164000,2020-07-11,23:49:24,WIB,1259422514649812993,tehubed,Cebby NKRI 🇲🇨,,pakai masker kain  pictwittercomnluqlmotnp,"['fagtng', 'ganjarpranowo', 'airinairin_nz']",[],[],1,3,3,['#gerakanpemdabagimasker'],[],https://twitter.com/TehUbed/status/1281994006142939137,False,,1,,,,,,,"[{'user_id': '1259422514649812993', 'username': 'TehUbed'}, {'user_id': '972357839279673344', 'username': 'FaGtng'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '1257347831683149824', 'username': 'AirinAirin_NZ'}]",,,,,"['pakai', 'masker', 'kain', 'pictwittercomnluqlmotnp']",<FreqDist with 4 samples and 4 outcomes>,"['pakai', 'masker', 'kain', 'pictwittercomnluqlmotnp']"
8,1281993377328726018,1281921599747153920,1594486014000,2020-07-11,23:46:54,WIB,3117290305,r19981129,Rusin,,hidup sehat anjuran pemerintah yang saya dan keluarga saya taati pak kami percaya bahwa pemerintah tak menutup mata dengan keadaan ini pun karena pemerintah dalam hal ini memiliki kedudukan secara struktural lebih tinggi dari opsi lain yang bapak tuliskan,['ganjarpranowo'],[],[],0,0,0,[],[],https://twitter.com/R19981129/status/1281993377328726018,False,,0,,,,,,,"[{'user_id': '3117290305', 'username': 'R19981129'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['hidup', 'sehat', 'anjuran', 'pemerintah', 'yang', 'saya', 'dan', 'keluarga', 'saya', 'taati', 'pak', 'kami', 'percaya', 'bahwa', 'pemerintah', 'tak', 'menutup', 'mata', 'dengan', 'keadaan', 'ini', 'pun', 'karena', 'pemerintah', 'dalam', 'hal', 'ini', 'memiliki', 'kedudukan', 'secara', 'struktural', 'lebih', 'tinggi', 'dari', 'opsi', 'lain', 'yang', 'bapak', 'tuliskan']",<FreqDist with 34 samples and 39 outcomes>,"['hidup', 'sehat', 'anjuran', 'pemerintah', 'keluarga', 'taati', 'percaya', 'pemerintah', 'menutup', 'mata', 'pemerintah', 'memiliki', 'kedudukan', 'struktural', 'opsi', 'tuliskan']"
9,1281993376976343041,1281856739416006658,1594486014000,2020-07-11,23:46:54,WIB,1255541454740414469,jenkkelin_,Lava Pijar 📍,,dukung,"['andy_nomicin', 'ganjarpranowo']",[],[],0,1,1,['#gerakanpemdabagimasker'],[],https://twitter.com/Jenkkelin_/status/1281993376976343041,False,,0,,,,,,,"[{'user_id': '1255541454740414469', 'username': 'Jenkkelin_'}, {'user_id': '974476400211079168', 'username': 'andy_nomicin'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,['dukung'],<FreqDist with 1 samples and 1 outcomes>,['dukung']
10,1281992673792946176,1281921599747153920,1594485846000,2020-07-11,23:44:06,WIB,885438743066234880,sidhomulyo,Hugro seno,,kolom nya kok yo ra  tmbhianjuran sndri yklo ada psti tak pilih wkwkwkwkampun  gagas pak niku memolo dri zaman mbah biyen pun wonten,"['1nd1ra69', 'ganjarpranowo']",[],[],0,0,2,[],[],https://twitter.com/sidhomulyo/status/1281992673792946176,False,,0,,,,,,,"[{'user_id': '885438743066234880', 'username': 'sidhomulyo'}, {'user_id': '3312190310', 'username': '1ND1RA69'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['kolom', 'nya', 'kok', 'yo', 'ra', 'tmbhianjuran', 'sndri', 'yklo', 'ada', 'psti', 'tak', 'pilih', 'wkwkwkwkampun', 'gagas', 'pak', 'niku', 'memolo', 'dri', 'zaman', 'mbah', 'biyen', 'pun', 'wonten']",<FreqDist with 23 samples and 23 outcomes>,"['kolom', 'yo', 'ra', 'tmbhianjuran', 'sndri', 'yklo', 'psti', 'pilih', 'wkwkwkwkampun', 'gagas', 'niku', 'memolo', 'dri', 'zaman', 'mbah', 'biyen', 'wonten']"
11,1281992298503393281,1281859588149481473,1594485756000,2020-07-11,23:42:36,WIB,919936955239952385,mas_komarap,komarudin,,tantangan buat ndoro kira berani mengemudikan classic style itu atau tidak,"['evndari', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/mas_komarAP/status/1281992298503393281,False,,0,,,,,,,"[{'user_id': '919936955239952385', 'username': 'mas_komarAP'}, {'user_id': '109566501', 'username': 'evndari'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['tantangan', 'buat', 'ndoro', 'kira', 'berani', 'mengemudikan', 'classic', 'style', 'itu', 'atau', 'tidak']",<FreqDist with 11 samples and 11 outcomes>,"['tantangan', 'ndoro', 'berani', 'mengemudikan', 'classic', 'style']"
12,1281991938166583297,1281966305537519616,1594485670000,2020-07-11,23:41:10,WIB,3323922464,emi_bsba,emi ratna pertama,,keren pak semoga menular ke pemprov yang lain ya,['ganjarpranowo'],[],[],0,0,0,[],[],https://twitter.com/emi_bsba/status/1281991938166583297,False,,0,,,,,,,"[{'user_id': '3323922464', 'username': 'emi_bsba'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['keren', 'pak', 'semoga', 'menular', 'ke', 'pemprov', 'yang', 'lain', 'ya']",<FreqDist with 9 samples and 9 outcomes>,"['keren', 'semoga', 'menular', 'pemprov']"
13,1281991521865089024,1281991521865089024,1594485571000,2020-07-11,23:39:31,WIB,3309511453,great_frans,Frans,,klo tdk mampu mengelola isu reklamasi dengan baik itu backfired buat dia smpai dipastikan lebih berpeluang brtarung di sy yakin isu reklamasi baru awal sj saran saya segera masuk partai pk anies,"['aniesbaswedan', 'ganjarpranowo', 'prabowo', 'ridwankamil', 'agusyudhoyono']",[],[],0,0,0,[],[],https://twitter.com/great_frans/status/1281991521865089024,False,,0,,,,,,,"[{'user_id': '3309511453', 'username': 'great_frans'}, {'user_id': '110312278', 'username': 'aniesbaswedan'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '40580714', 'username': 'prabowo'}, {'user_id': '80323736', 'username': 'ridwankamil'}, {'user_id': '842986784', 'username': 'AgusYudhoyono'}]",,,,,"['klo', 'tdk', 'mampu', 'mengelola', 'isu', 'reklamasi', 'dengan', 'baik', 'itu', 'backfired', 'buat', 'dia', 'smpai', 'dipastikan', 'lebih', 'berpeluang', 'brtarung', 'di', 'sy', 'yakin', 'isu', 'reklamasi', 'baru', 'awal', 'sj', 'saran', 'saya', 'segera', 'masuk', 'partai', 'pk', 'anies']",<FreqDist with 30 samples and 32 outcomes>,"['mengelola', 'isu', 'reklamasi', 'backfired', 'smpai', 'berpeluang', 'brtarung', 'sy', 'isu', 'reklamasi', 'sj', 'saran', 'masuk', 'partai', 'pk', 'anies']"
14,1281991145560526849,1281924120926490624,1594485482000,2020-07-11,23:38:02,WIB,575198033,umiii26n,Meeeyom,,siap pak,['ganjarpranowo'],[],[],0,0,0,[],[],https://twitter.com/Umiii26n/status/1281991145560526849,False,,0,,,,,,,"[{'user_id': '575198033', 'username': 'Umiii26n'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['siap', 'pak']",<FreqDist with 2 samples and 2 outcomes>,[]
15,1281990898604105728,1281921599747153920,1594485423000,2020-07-11,23:37:03,WIB,63018877,lixxone,Felix Antony,,tempat kerja bs sedikit demi sedikit membangun new normal secara sistematis sehingga bs terbawa di kebiasaan seharihari kendalanya tempat tertentu tdk bs menerapkan new normal tersebut walaupun di atur oleh peraturan daerah sekalipun misal angkutan umum,['ganjarpranowo'],[],[],0,0,0,[],[],https://twitter.com/Lixxone/status/1281990898604105728,False,,0,,,,,,,"[{'user_id': '63018877', 'username': 'Lixxone'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['tempat', 'kerja', 'bs', 'sedikit', 'demi', 'sedikit', 'membangun', 'new', 'normal', 'secara', 'sistematis', 'sehingga', 'bs', 'terbawa', 'di', 'kebiasaan', 'seharihari', 'kendalanya', 'tempat', 'tertentu', 'tdk', 'bs', 'menerapkan', 'new', 'normal', 'tersebut', 'walaupun', 'di', 'atur', 'oleh', 'peraturan', 'daerah', 'sekalipun', 'misal', 'angkutan', 'umum']",<FreqDist with 29 samples and 36 outcomes>,"['kerja', 'bs', 'membangun', 'new', 'normal', 'sistematis', 'bs', 'terbawa', 'kebiasaan', 'seharihari', 'kendalanya', 'bs', 'menerapkan', 'new', 'normal', 'atur', 'peraturan', 'daerah', 'angkutan']"
16,1281990883957596161,1281464860174237698,1594485419000,2020-07-11,23:36:59,WIB,1064833506386206720,yosuapradana,Yosua Ivan Pradana,,ngomong gampang mas tp membudayakan sesuatu utk sekian juta org apalagi dlm waktu singkat sangat susah dan tak mudah,"['boyack_', 'afamin_', 'ahmadiensya', 'ganjarpranowo', 'kemenbumn']",[],[],3,0,1,[],[],https://twitter.com/YosuaPradana/status/1281990883957596161,False,,0,,,,,,,"[{'user_id': '1064833506386206720', 'username': 'YosuaPradana'}, {'user_id': '537264851', 'username': 'boyack_'}, {'user_id': '394582272', 'username': 'AFamin_'}, {'user_id': '396269239', 'username': 'Ahmadiensya'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '3184723542', 'username': 'KemenBUMN'}]",,,,,"['ngomong', 'gampang', 'mas', 'tp', 'membudayakan', 'sesuatu', 'utk', 'sekian', 'juta', 'org', 'apalagi', 'dlm', 'waktu', 'singkat', 'sangat', 'susah', 'dan', 'tak', 'mudah']",<FreqDist with 19 samples and 19 outcomes>,"['ngomong', 'gampang', 'mas', 'tp', 'membudayakan', 'sekian', 'juta', 'org', 'dlm', 'singkat', 'susah', 'mudah']"
17,1281989475120209921,1281966305537519616,1594485083000,2020-07-11,23:31:23,WIB,1086522255612362752,batikwonk,Batik Wonk,,batikwonk selamat datang,['ganjarpranowo'],['https://t.me/batik_wonk'],[],0,0,0,[],[],https://twitter.com/BatikWonk/status/1281989475120209921,False,,0,,,,,,,"[{'user_id': '1086522255612362752', 'username': 'BatikWonk'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['batikwonk', 'selamat', 'datang']",<FreqDist with 3 samples and 3 outcomes>,"['batikwonk', 'selamat']"
18,1281988969543041024,1281923889346404352,1594484963000,2020-07-11,23:29:23,WIB,2397236060,herlambanghpp,愛,,yo koe nganggo seragam tukang parkir opo hansip monggo di cobo rumiyin,"['adityabagasp_', 'ganjarpranowo']",[],[],1,0,0,[],[],https://twitter.com/herlambanghpp/status/1281988969543041024,False,,0,,,,,,,"[{'user_id': '2397236060', 'username': 'herlambanghpp'}, {'user_id': '2842668500', 'username': 'Adityabagasp_'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['yo', 'koe', 'nganggo', 'seragam', 'tukang', 'parkir', 'opo', 'hansip', 'monggo', 'di', 'cobo', 'rumiyin']",<FreqDist with 12 samples and 12 outcomes>,"['yo', 'koe', 'nganggo', 'seragam', 'tukang', 'parkir', 'opo', 'hansip', 'monggo', 'cobo', 'rumiyin']"
19,1281988670216536064,1281813630766333952,1594484891000,2020-07-11,23:28:11,WIB,1205016079832993792,mrtoons_,toons,,ngakak njir,"['jasapikul', 'brigittasiw', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/MrToons_/status/1281988670216536064,False,,0,,,,,,,"[{'user_id': '1205016079832993792', 'username': 'MrToons_'}, {'user_id': '863431134708850689', 'username': 'jasapikul'}, {'user_id': '303627559', 'username': 'brigittasiw'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['ngakak', 'njir']",<FreqDist with 2 samples and 2 outcomes>,"['ngakak', 'njir']"
20,1281988354536423426,1281966305537519616,1594484816000,2020-07-11,23:26:56,WIB,949294020357844992,wienarlestari,winar,,kemeja batik pak pictwittercomxwcpqpdg,['ganjarpranowo'],[],"['https://pbs.twimg.com/media/EcqJlHqU0AASvgB.jpg', 'https://pbs.twimg.com/media/EcqJl4FUcAAxhNy.jpg', 'https://pbs.twimg.com/media/EcqJmYlU8AAQRHs.jpg', 'https://pbs.twimg.com/media/EcqJm7TUYAQwzti.jpg']",0,0,2,[],[],https://twitter.com/WienarLestari/status/1281988354536423426,False,,0,,,,,,,"[{'user_id': '949294020357844992', 'username': 'WienarLestari'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['kemeja', 'batik', 'pak', 'pictwittercomxwcpqpdg']",<FreqDist with 4 samples and 4 outcomes>,"['kemeja', 'batik', 'pictwittercomxwcpqpdg']"
21,1281987190268944384,1281966305537519616,1594484538000,2020-07-11,23:22:18,WIB,147628253,zlatemt,Zlatem™,,titip pak gubenur tas oemar bakri dari kulit asli produk kerajinan kulit asli ready stock tas asli kulit bahan full up dari pengrajin magetan bisa diorder bisa lihat kataloq dan list harga pictwittercomzqdegrl,['ganjarpranowo'],['https://wa.me/6285749126888'],"['https://pbs.twimg.com/media/EcqIhFdVcAAGITE.jpg', 'https://pbs.twimg.com/media/EcqIiBPUwAAdi1a.jpg', 'https://pbs.twimg.com/media/EcqIi3iUEAEAbKc.jpg', 'https://pbs.twimg.com/media/EcqIjf-VcAEksqN.jpg']",1,0,0,['#umkm'],[],https://twitter.com/ZlatemT/status/1281987190268944384,False,,0,,,,,,,"[{'user_id': '147628253', 'username': 'ZlatemT'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['titip', 'pak', 'gubenur', 'tas', 'oemar', 'bakri', 'dari', 'kulit', 'asli', 'produk', 'kerajinan', 'kulit', 'asli', 'ready', 'stock', 'tas', 'asli', 'kulit', 'bahan', 'full', 'up', 'dari', 'pengrajin', 'magetan', 'bisa', 'diorder', 'bisa', 'lihat', 'kataloq', 'dan', 'list', 'harga', 'pictwittercomzqdegrl']",<FreqDist with 26 samples and 33 outcomes>,"['titip', 'gubenur', 'tas', 'oemar', 'bakri', 'kulit', 'asli', 'produk', 'kerajinan', 'kulit', 'asli', 'ready', 'stock', 'tas', 'asli', 'kulit', 'bahan', 'full', 'up', 'pengrajin', 'magetan', 'diorder', 'lihat', 'kataloq', 'list', 'harga', 'pictwittercomzqdegrl']"
22,1281987189107089408,1281914906422329344,1594484538000,2020-07-11,23:22:18,WIB,2402768996,yc5nbx,jack lesmana,,semoga amiin,"['airinairin_nz', 'ndellll1', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/yc5nbx/status/1281987189107089408,False,,0,,,,,,,"[{'user_id': '2402768996', 'username': 'yc5nbx'}, {'user_id': '1257347831683149824', 'username': 'AirinAirin_NZ'}, {'user_id': '1177015402984919041', 'username': 'Ndellll1'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['semoga', 'amiin']",<FreqDist with 2 samples and 2 outcomes>,"['semoga', 'amiin']"
23,1281986971405971456,1281906466593497088,1594484486000,2020-07-11,23:21:26,WIB,1271522425331609601,ekosisw45537973,Eko siswanto,,bener pak kami sebagai orang tua uang passand bebani kuota internet anak,['ganjarpranowo'],[],[],0,0,0,[],[],https://twitter.com/Ekosisw45537973/status/1281986971405971456,False,,0,,,,,,,"[{'user_id': '1271522425331609601', 'username': 'Ekosisw45537973'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['bener', 'pak', 'kami', 'sebagai', 'orang', 'tua', 'uang', 'passand', 'bebani', 'kuota', 'internet', 'anak']",<FreqDist with 12 samples and 12 outcomes>,"['bener', 'orang', 'tua', 'uang', 'passand', 'bebani', 'kuota', 'internet', 'anak']"
24,1281986644527198211,1281921599747153920,1594484408000,2020-07-11,23:20:08,WIB,932286481137307649,maryamm04135566,@Maryam Mostafa,,my garwo pak,['ganjarpranowo'],[],[],0,0,0,[],[],https://twitter.com/MaryamM04135566/status/1281986644527198211,False,,0,,,,,,,"[{'user_id': '932286481137307649', 'username': 'MaryamM04135566'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['my', 'garwo', 'pak']",<FreqDist with 3 samples and 3 outcomes>,"['my', 'garwo']"
25,1281986626411880448,1281980204919840768,1594484404000,2020-07-11,23:20:04,WIB,1262659696923566081,ratausambat_,80 ribu dan lainnya,,siapa donga,"['fahrullsn', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/ratausambat_/status/1281986626411880448,False,,0,,,,,,,"[{'user_id': '1262659696923566081', 'username': 'ratausambat_'}, {'user_id': '2309949944', 'username': 'Fahrullsn'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['siapa', 'donga']",<FreqDist with 2 samples and 2 outcomes>,['donga']
26,1281986447340265472,1281901244559187970,1594484361000,2020-07-11,23:19:21,WIB,118821544,styapramana,Stya Pramana,,tukang ngibulll warganya di kibulin truz stop  gabeneerrrr id perjuangan pictwittercomtztlezokzm,"['henrysubiakto', 'aniesbaswedan', 'pandji', 'saefullah112', 'radioelshinta', 'dprddkijakarta', 'voaindonesia', 'prasetyoedi_', 'ganjarpranowo', 'psi_id', 'pdi_perjuangan']",[],"['https://pbs.twimg.com/media/EcqH3FbU8AEY9wh.jpg', 'https://pbs.twimg.com/media/EcqH33PUwAAMQdy.jpg']",0,0,0,[],[],https://twitter.com/StyaPramana/status/1281986447340265472,False,,0,,,,,,,"[{'user_id': '118821544', 'username': 'StyaPramana'}, {'user_id': '201554665', 'username': 'henrysubiakto'}, {'user_id': '110312278', 'username': 'aniesbaswedan'}, {'user_id': '14305560', 'username': 'pandji'}, {'user_id': '1675574983', 'username': 'saefullah112'}, {'user_id': '121640063', 'username': 'RadioElshinta'}, {'user_id': '4677002173', 'username': 'dprddkijakarta'}, {'user_id': '75077164', 'username': 'voaindonesia'}, {'user_id': '1088295819617267713', 'username': 'PrasetyoEdi_'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '3102442327', 'username': 'psi_id'}, {'user_id': '153407983', 'username': 'PDI_Perjuangan'}]",,,,,"['tukang', 'ngibulll', 'warganya', 'di', 'kibulin', 'truz', 'stop', 'gabeneerrrr', 'id', 'perjuangan', 'pictwittercomtztlezokzm']",<FreqDist with 11 samples and 11 outcomes>,"['tukang', 'ngibulll', 'warganya', 'kibulin', 'truz', 'stop', 'gabeneerrrr', 'id', 'perjuangan', 'pictwittercomtztlezokzm']"
27,1281986157044133888,1281918231318429696,1594484292000,2020-07-11,23:18:12,WIB,140870574,xiekeyoun,antik,,mohon setidaknya bisa membaca ini bapak gubernur dan bapak walikota terima kasih,"['txtdrberseragam', 'ganjarpranowo', 'hendrarprihadi']",[],[],0,0,0,[],[],https://twitter.com/xiekeyoun/status/1281986157044133888,False,,0,,,,,,,"[{'user_id': '140870574', 'username': 'xiekeyoun'}, {'user_id': '1233351780332900352', 'username': 'txtdrberseragam'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '1008271238', 'username': 'hendrarprihadi'}]",,,,,"['mohon', 'setidaknya', 'bisa', 'membaca', 'ini', 'bapak', 'gubernur', 'dan', 'bapak', 'walikota', 'terima', 'kasih']",<FreqDist with 11 samples and 12 outcomes>,"['mohon', 'membaca', 'gubernur', 'walikota', 'terima', 'kasih']"
28,1281985978182205441,1281859588149481473,1594484250000,2020-07-11,23:17:30,WIB,79481212,yaditsa,Yaditsa,,sepeda unik uyy,"['evndari', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/yaditsa/status/1281985978182205441,False,,0,,,,,,,"[{'user_id': '79481212', 'username': 'yaditsa'}, {'user_id': '109566501', 'username': 'evndari'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['sepeda', 'unik', 'uyy']",<FreqDist with 3 samples and 3 outcomes>,"['sepeda', 'unik', 'uyy']"
29,1281985486144192513,1281985486144192513,1594484132000,2020-07-11,23:15:32,WIB,885154297477865473,kudelleather,kudelleather,,buat temen temen yang punya usaha silahkan diramaikan instastory nya sembah nuwun pak pictwittercomntqhfvh,['ganjarpranowo'],[],['https://pbs.twimg.com/media/EcqHAPUUcAA_nqx.jpg'],0,2,3,[],[],https://twitter.com/kudelleather/status/1281985486144192513,False,,0,,,,,,,"[{'user_id': '885154297477865473', 'username': 'kudelleather'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['buat', 'temen', 'temen', 'yang', 'punya', 'usaha', 'silahkan', 'diramaikan', 'instastory', 'nya', 'sembah', 'nuwun', 'pak', 'pictwittercomntqhfvh']",<FreqDist with 13 samples and 14 outcomes>,"['temen', 'temen', 'usaha', 'silahkan', 'diramaikan', 'instastory', 'sembah', 'nuwun', 'pictwittercomntqhfvh']"
30,1281985133063495680,1281911038351339522,1594484048000,2020-07-11,23:14:08,WIB,761580909896138752,gagoh10,GAGOH,,ini yg dikasih buku siapa,"['airinairin_nz', 'jokowi', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/gagoh10/status/1281985133063495680,False,,0,,,,,,,"[{'user_id': '761580909896138752', 'username': 'gagoh10'}, {'user_id': '1257347831683149824', 'username': 'AirinAirin_NZ'}, {'user_id': '366987179', 'username': 'jokowi'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,,"['ini', 'yg', 'dikasih', 'buku', 'siapa']",<FreqDist with 5 samples and 5 outcomes>,"['dikasih', 'buku']"
